PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ghi,WindDirection10m,WindSpeed10m,lat,lon
2022-04-13T20:00:00Z,2022-04-13T19:00:00Z,PT60M,20.1,0,0,0,141,5.8,0,20.7
2022-04-13T21:00:00Z,2022-04-13T20:00:00Z,PT60M,19.5,0,0,0,140,5.9,0,19.9
2022-04-13T22:00:00Z,2022-04-13T21:00:00Z,PT60M,19,0,0,0,135,5.6,0,19
2022-04-13T23:00:00Z,2022-04-13T22:00:00Z,PT60M,18.9,18,228,46,130,5.4,0,17.6
2022-04-14T00:00:00Z,2022-04-13T23:00:00Z,PT60M,20.2,55,677,250,125,6.2,0,15.9
2022-04-14T01:00:00Z,2022-04-14T00:00:00Z,PT60M,22.6,75,823,475,118,7.3,0,14.2
2022-04-14T02:00:00Z,2022-04-14T01:00:00Z,PT60M,24.9,88,891,665,111,7.4,0,13.3
2022-04-14T03:00:00Z,2022-04-14T02:00:00Z,PT60M,26.9,96,926,802,106,7.1,0,13.1
2022-04-14T04:00:00Z,2022-04-14T03:00:00Z,PT60M,28.6,103,936,872,103,6.4,0,13
2022-04-14T05:00:00Z,2022-04-14T04:00:00Z,PT60M,29.9,103,937,872,105,5.4,0,12.8
2022-04-14T06:00:00Z,2022-04-14T05:00:00Z,PT60M,30.8,99,924,799,109,4.6,0,12.4
2022-04-14T07:00:00Z,2022-04-14T06:00:00Z,PT60M,31.3,90,888,659,115,4.2,0,12
2022-04-14T08:00:00Z,2022-04-14T07:00:00Z,PT60M,31.4,76,816,465,123,4,0,12.2
2022-04-14T09:00:00Z,2022-04-14T08:00:00Z,PT60M,30.8,55,660,239,129,4.1,0,12.7
2022-04-14T10:00:00Z,2022-04-14T09:00:00Z,PT60M,29.3,16,190,39,131,4.3,0,13.3
2022-04-14T11:00:00Z,2022-04-14T10:00:00Z,PT60M,27.7,0,0,0,131,4.4,0,15.3
2022-04-14T12:00:00Z,2022-04-14T11:00:00Z,PT60M,26.8,0,0,0,129,4.6,0,18.1
2022-04-14T13:00:00Z,2022-04-14T12:00:00Z,PT60M,26,0,0,0,126,4.7,0,21.1
2022-04-14T14:00:00Z,2022-04-14T13:00:00Z,PT60M,25.4,0,0,0,123,4.9,0,22.8
2022-04-14T15:00:00Z,2022-04-14T14:00:00Z,PT60M,24.7,0,0,0,120,5,0,23.5
2022-04-14T16:00:00Z,2022-04-14T15:00:00Z,PT60M,24.1,0,0,0,120,5.4,0,24
2022-04-14T17:00:00Z,2022-04-14T16:00:00Z,PT60M,23.4,0,0,0,116,6,0,24.4
2022-04-14T18:00:00Z,2022-04-14T17:00:00Z,PT60M,22.6,0,0,0,111,6.1,0,24.7
2022-04-14T19:00:00Z,2022-04-14T18:00:00Z,PT60M,21.8,0,0,0,110,5.9,0,25
2022-04-14T20:00:00Z,2022-04-14T19:00:00Z,PT60M,21.2,0,0,0,108,5.7,0,24.5
2022-04-14T21:00:00Z,2022-04-14T20:00:00Z,PT60M,20.5,0,0,0,107,5.3,0,23.5
2022-04-14T22:00:00Z,2022-04-14T21:00:00Z,PT60M,19.9,0,0,0,106,4.8,0,22.5
2022-04-14T23:00:00Z,2022-04-14T22:00:00Z,PT60M,19.8,19,211,44,104,4.7,0,21.5
2022-04-15T00:00:00Z,2022-04-14T23:00:00Z,PT60M,21.2,62,638,247,101,5.4,0,20.4
2022-04-15T01:00:00Z,2022-04-15T00:00:00Z,PT60M,23.6,80,808,473,96,6.3,0,19.3
2022-04-15T02:00:00Z,2022-04-15T01:00:00Z,PT60M,26.1,80,912,669,93,6.4,0,19
2022-04-15T03:00:00Z,2022-04-15T02:00:00Z,PT60M,28.2,87,944,805,91,5.9,0,19.2
2022-04-15T04:00:00Z,2022-04-15T03:00:00Z,PT60M,29.8,89,960,875,90,5,0,19.4
2022-04-15T05:00:00Z,2022-04-15T04:00:00Z,PT60M,30.8,89,958,871,94,3.9,0,19.6
2022-04-15T06:00:00Z,2022-04-15T05:00:00Z,PT60M,31.4,86,940,795,109,3.2,0,19.7
2022-04-15T07:00:00Z,2022-04-15T06:00:00Z,PT60M,31.9,80,902,654,129,3.2,0,19.8
2022-04-15T08:00:00Z,2022-04-15T07:00:00Z,PT60M,31.9,69,830,461,142,3.8,0,20.2
2022-04-15T09:00:00Z,2022-04-15T08:00:00Z,PT60M,31.4,51,672,235,142,4.4,0,20.8
2022-04-15T10:00:00Z,2022-04-15T09:00:00Z,PT60M,29.7,17,159,36,136,4.7,0,21.3
2022-04-15T11:00:00Z,2022-04-15T10:00:00Z,PT60M,27.7,0,0,0,128,4.6,0,22.8
2022-04-15T12:00:00Z,2022-04-15T11:00:00Z,PT60M,26.6,0,0,0,120,4.5,0,25
2022-04-15T13:00:00Z,2022-04-15T12:00:00Z,PT60M,25.9,0,0,0,114,4.3,0,27.3
2022-04-15T14:00:00Z,2022-04-15T13:00:00Z,PT60M,25.2,0,0,0,109,4.2,0,28.4
2022-04-15T15:00:00Z,2022-04-15T14:00:00Z,PT60M,24.5,0,0,0,106,4.1,0,28.6
2022-04-15T16:00:00Z,2022-04-15T15:00:00Z,PT60M,23.8,0,0,0,105,4,0,28.7
2022-04-15T17:00:00Z,2022-04-15T16:00:00Z,PT60M,23.1,0,0,0,103,4,0,28.2
2022-04-15T18:00:00Z,2022-04-15T17:00:00Z,PT60M,22.4,0,0,0,101,3.9,0,27.2
2022-04-15T19:00:00Z,2022-04-15T18:00:00Z,PT60M,21.6,0,0,0,97,4,0,26.2
2022-04-15T20:00:00Z,2022-04-15T19:00:00Z,PT60M,20.9,0,0,0,93,3.9,0,24.9
2022-04-15T21:00:00Z,2022-04-15T20:00:00Z,PT60M,20.2,0,0,0,90,3.7,0,23.3
2022-04-15T22:00:00Z,2022-04-15T21:00:00Z,PT60M,19.7,0,0,0,91,3.7,0,21.8
2022-04-15T23:00:00Z,2022-04-15T22:00:00Z,PT60M,19.6,18,205,42,88,3.7,0,20.4
2022-04-16T00:00:00Z,2022-04-15T23:00:00Z,PT60M,21,112,358,210,80,4.2,0,19
2022-04-16T01:00:00Z,2022-04-16T00:00:00Z,PT60M,23.5,208,378,389,77,4.5,0,17.7
2022-04-16T02:00:00Z,2022-04-16T01:00:00Z,PT60M,26.1,343,232,493,72,3.8,0,17
2022-04-16T03:00:00Z,2022-04-16T02:00:00Z,PT60M,28.2,386,299,613,69,2.8,0,16.6
2022-04-16T04:00:00Z,2022-04-16T03:00:00Z,PT60M,29.9,434,225,617,85,1.4,0,16.3
2022-04-16T05:00:00Z,2022-04-16T04:00:00Z,PT60M,31.4,374,370,672,172,1.2,0,15.8
2022-04-16T06:00:00Z,2022-04-16T05:00:00Z,PT60M,32.3,89,929,786,195,2.5,0,15.1
2022-04-16T07:00:00Z,2022-04-16T06:00:00Z,PT60M,32.7,82,889,645,200,3.5,0,14.5
2022-04-16T08:00:00Z,2022-04-16T07:00:00Z,PT60M,32.8,72,811,452,204,4.5,0,14.3
2022-04-16T09:00:00Z,2022-04-16T08:00:00Z,PT60M,32.3,53,642,228,200,4.8,0,14.3
2022-04-16T10:00:00Z,2022-04-16T09:00:00Z,PT60M,31.1,19,112,32,188,3.9,0,14.4
2022-04-16T11:00:00Z,2022-04-16T10:00:00Z,PT60M,29.6,0,0,0,174,2.5,0,15
2022-04-16T12:00:00Z,2022-04-16T11:00:00Z,PT60M,29,0,0,0,171,1.8,0,15.9
2022-04-16T13:00:00Z,2022-04-16T12:00:00Z,PT60M,28.9,0,0,0,156,2.3,0,16.9
2022-04-16T14:00:00Z,2022-04-16T13:00:00Z,PT60M,28.6,0,0,0,150,3.8,0,17.6
2022-04-16T15:00:00Z,2022-04-16T14:00:00Z,PT60M,28.1,0,0,0,131,3.6,0,18
2022-04-16T16:00:00Z,2022-04-16T15:00:00Z,PT60M,27.2,0,0,0,83,3.4,0,18.3
2022-04-16T17:00:00Z,2022-04-16T16:00:00Z,PT60M,26.4,0,0,0,54,3.1,0,18.4
2022-04-16T18:00:00Z,2022-04-16T17:00:00Z,PT60M,25.7,0,0,0,31,1.8,0,18.4
2022-04-16T19:00:00Z,2022-04-16T18:00:00Z,PT60M,25.5,0,0,0,62,1.1,0,18.3
2022-04-16T20:00:00Z,2022-04-16T19:00:00Z,PT60M,25.2,0,0,0,62,2.5,0,18
2022-04-16T21:00:00Z,2022-04-16T20:00:00Z,PT60M,24.6,0,0,0,49,3.1,0,17.5
2022-04-16T22:00:00Z,2022-04-16T21:00:00Z,PT60M,24.4,0,0,0,39,2.8,0,17
2022-04-16T23:00:00Z,2022-04-16T22:00:00Z,PT60M,24.7,19,0,19,37,2.6,0,16.2
2022-04-17T00:00:00Z,2022-04-16T23:00:00Z,PT60M,25.5,64,0,64,42,1.9,0,15.2
2022-04-17T01:00:00Z,2022-04-17T00:00:00Z,PT60M,26.9,156,0,156,46,1.4,0,14.2
2022-04-17T02:00:00Z,2022-04-17T01:00:00Z,PT60M,28.6,287,0,287,48,1.3,0,13.7
2022-04-17T03:00:00Z,2022-04-17T02:00:00Z,PT60M,30.4,213,0,213,18,0.6,0,13.6
2022-04-17T04:00:00Z,2022-04-17T03:00:00Z,PT60M,31.6,153,0,153,243,1.2,0,13.5
2022-04-17T05:00:00Z,2022-04-17T04:00:00Z,PT60M,32.5,141,0,141,220,2.9,0,13.4
2022-04-17T06:00:00Z,2022-04-17T05:00:00Z,PT60M,33,141,0,141,221,4,0,13.1
2022-04-17T07:00:00Z,2022-04-17T06:00:00Z,PT60M,32.9,73,0,73,218,4.9,0,12.9
2022-04-17T08:00:00Z,2022-04-17T07:00:00Z,PT60M,32.2,115,0,115,200,6.2,0,13.3
2022-04-17T09:00:00Z,2022-04-17T08:00:00Z,PT60M,30.4,80,0,80,185,8.6,0,14
2022-04-17T10:00:00Z,2022-04-17T09:00:00Z,PT60M,27.8,12,0,12,176,11,0,14.8
2022-04-17T11:00:00Z,2022-04-17T10:00:00Z,PT60M,25,0,0,0,175,12.2,0,16.1
2022-04-17T12:00:00Z,2022-04-17T11:00:00Z,PT60M,23.2,0,0,0,176,11.8,0,17.6
2022-04-17T13:00:00Z,2022-04-17T12:00:00Z,PT60M,22.4,0,0,0,175,10.6,0,19.1
2022-04-17T14:00:00Z,2022-04-17T13:00:00Z,PT60M,21.8,0,0,0,171,9.5,0,20
2022-04-17T15:00:00Z,2022-04-17T14:00:00Z,PT60M,21.5,0,0,0,165,8.7,0,20.5
2022-04-17T16:00:00Z,2022-04-17T15:00:00Z,PT60M,21.1,0,0,0,162,7.9,0,20.8
2022-04-17T17:00:00Z,2022-04-17T16:00:00Z,PT60M,20.5,0,0,0,152,6.7,0,20.9
2022-04-17T18:00:00Z,2022-04-17T17:00:00Z,PT60M,20.4,0,0,0,138,6.5,0,20.8
2022-04-17T19:00:00Z,2022-04-17T18:00:00Z,PT60M,20.5,0,0,0,145,5.5,0,20.7
2022-04-17T20:00:00Z,2022-04-17T19:00:00Z,PT60M,20.5,0,0,0,161,5.1,0,20.3
2022-04-17T21:00:00Z,2022-04-17T20:00:00Z,PT60M,20.4,0,0,0,164,5.1,0,19.5
2022-04-17T22:00:00Z,2022-04-17T21:00:00Z,PT60M,19.9,0,0,0,171,4.4,0,18.8
2022-04-17T23:00:00Z,2022-04-17T22:00:00Z,PT60M,19.3,12,0,12,192,3.9,0,18.1
2022-04-18T00:00:00Z,2022-04-17T23:00:00Z,PT60M,18.7,30,0,30,196,4.2,0,17.4
2022-04-18T01:00:00Z,2022-04-18T00:00:00Z,PT60M,18.2,70,0,70,183,4.1,0,16.7
2022-04-18T02:00:00Z,2022-04-18T01:00:00Z,PT60M,18,84,0,84,166,2.4,0,16.3
2022-04-18T03:00:00Z,2022-04-18T02:00:00Z,PT60M,18.3,144,0,144,126,1.2,0,16.1
2022-04-18T04:00:00Z,2022-04-18T03:00:00Z,PT60M,19.7,153,0,153,96,0.8,0,15.9
2022-04-18T05:00:00Z,2022-04-18T04:00:00Z,PT60M,21.3,172,0,172,353,1.1,0,15.7
2022-04-18T06:00:00Z,2022-04-18T05:00:00Z,PT60M,23.1,129,0,129,306,2.3,0,15.4
2022-04-18T07:00:00Z,2022-04-18T06:00:00Z,PT60M,24.4,85,0,85,271,2.7,0,15.1
2022-04-18T08:00:00Z,2022-04-18T07:00:00Z,PT60M,24.9,90,0,90,253,2.6,0,15.3
2022-04-18T09:00:00Z,2022-04-18T08:00:00Z,PT60M,24.9,50,0,50,251,2.1,0,15.8
2022-04-18T10:00:00Z,2022-04-18T09:00:00Z,PT60M,24.3,8,0,8,248,1.1,0,16.4
2022-04-18T11:00:00Z,2022-04-18T10:00:00Z,PT60M,23.5,0,0,0,195,0.2,0,17.7
2022-04-18T12:00:00Z,2022-04-18T11:00:00Z,PT60M,22.7,0,0,0,136,0.9,0,19.6
2022-04-18T13:00:00Z,2022-04-18T12:00:00Z,PT60M,22.3,0,0,0,131,2.7,0,21.6
2022-04-18T14:00:00Z,2022-04-18T13:00:00Z,PT60M,21.7,0,0,0,115,4.8,0,23
2022-04-18T15:00:00Z,2022-04-18T14:00:00Z,PT60M,21.1,0,0,0,110,5.5,0,24.1
2022-04-18T16:00:00Z,2022-04-18T15:00:00Z,PT60M,20.9,0,0,0,111,6,0,25
2022-04-18T17:00:00Z,2022-04-18T16:00:00Z,PT60M,20.6,0,0,0,109,6.2,0,25.5
2022-04-18T18:00:00Z,2022-04-18T17:00:00Z,PT60M,20.2,0,0,0,109,5.5,0,25.6
2022-04-18T19:00:00Z,2022-04-18T18:00:00Z,PT60M,19.7,0,0,0,109,5,0,25.6
2022-04-18T20:00:00Z,2022-04-18T19:00:00Z,PT60M,19.4,0,0,0,102,6.2,0,25
2022-04-18T21:00:00Z,2022-04-18T20:00:00Z,PT60M,19,0,0,0,103,7.5,0,23.9
2022-04-18T22:00:00Z,2022-04-18T21:00:00Z,PT60M,18.6,0,0,0,103,7.1,0,22.8
2022-04-18T23:00:00Z,2022-04-18T22:00:00Z,PT60M,18.4,18,0,18,96,6.3,0,21.6
2022-04-19T00:00:00Z,2022-04-18T23:00:00Z,PT60M,18.1,88,0,88,91,6.6,0,20.3
2022-04-19T01:00:00Z,2022-04-19T00:00:00Z,PT60M,18.3,147,0,147,88,7.1,0,19.1
2022-04-19T02:00:00Z,2022-04-19T01:00:00Z,PT60M,19.3,101,0,101,86,7,0,18.5
2022-04-19T03:00:00Z,2022-04-19T02:00:00Z,PT60M,20.3,230,0,230,85,6.8,0,18.3
2022-04-19T04:00:00Z,2022-04-19T03:00:00Z,PT60M,21.2,350,0,350,85,6.6,0,18.2
2022-04-19T05:00:00Z,2022-04-19T04:00:00Z,PT60M,22.1,329,0,329,86,6.3,0,17.9
2022-04-19T06:00:00Z,2022-04-19T05:00:00Z,PT60M,22.9,334,0,334,87,6,0,17.5
2022-04-19T07:00:00Z,2022-04-19T06:00:00Z,PT60M,23.3,200,0,200,90,5.6,0,17.2
2022-04-19T08:00:00Z,2022-04-19T07:00:00Z,PT60M,23.2,178,0,178,97,5.3,0,17.3
2022-04-19T09:00:00Z,2022-04-19T08:00:00Z,PT60M,23.2,57,0,57,104,5,0,17.8
2022-04-19T10:00:00Z,2022-04-19T09:00:00Z,PT60M,22.8,9,0,9,110,4.9,0,18.4
2022-04-19T11:00:00Z,2022-04-19T10:00:00Z,PT60M,22.2,0,0,0,115,5,0,20.1
2022-04-19T12:00:00Z,2022-04-19T11:00:00Z,PT60M,21.6,0,0,0,119,5.2,0,22.7
2022-04-19T13:00:00Z,2022-04-19T12:00:00Z,PT60M,20.9,0,0,0,121,5.1,0,25.4
2022-04-19T14:00:00Z,2022-04-19T13:00:00Z,PT60M,20.1,0,0,0,119,4.7,0,27
2022-04-19T15:00:00Z,2022-04-19T14:00:00Z,PT60M,19.4,0,0,0,117,4.2,0,27.7
2022-04-19T16:00:00Z,2022-04-19T15:00:00Z,PT60M,18.7,0,0,0,116,4,0,28.2
2022-04-19T17:00:00Z,2022-04-19T16:00:00Z,PT60M,18.1,0,0,0,117,4.1,0,28.5
2022-04-19T18:00:00Z,2022-04-19T17:00:00Z,PT60M,17.5,0,0,0,118,4.1,0,28.6
2022-04-19T19:00:00Z,2022-04-19T18:00:00Z,PT60M,17,0,0,0,119,4.1,0,28.6
2022-04-19T20:00:00Z,2022-04-19T19:00:00Z,PT60M,16.5,0,0,0,119,4.2,0,27.9
2022-04-19T21:00:00Z,2022-04-19T20:00:00Z,PT60M,16.1,0,0,0,119,4.3,0,26.8
2022-04-19T22:00:00Z,2022-04-19T21:00:00Z,PT60M,16.3,0,0,0,114,4.8,0,25.7
2022-04-19T23:00:00Z,2022-04-19T22:00:00Z,PT60M,17.3,13,244,42,108,5.8,0,24.5
2022-04-20T00:00:00Z,2022-04-19T23:00:00Z,PT60M,18.6,42,735,244,101,6.5,0,23.2
2022-04-20T01:00:00Z,2022-04-20T00:00:00Z,PT60M,20.6,56,874,468,95,7.5,0,22
2022-04-20T02:00:00Z,2022-04-20T01:00:00Z,PT60M,22.7,63,942,658,94,8.3,0,21.3
2022-04-20T03:00:00Z,2022-04-20T02:00:00Z,PT60M,24.3,66,978,794,93,8,0,21
2022-04-20T04:00:00Z,2022-04-20T03:00:00Z,PT60M,25.6,68,993,863,93,7.3,0,20.7
2022-04-20T05:00:00Z,2022-04-20T04:00:00Z,PT60M,26.7,67,993,860,95,6.6,0,20.3
2022-04-20T06:00:00Z,2022-04-20T05:00:00Z,PT60M,27.4,65,978,784,99,6,0,19.8
2022-04-20T07:00:00Z,2022-04-20T06:00:00Z,PT60M,27.7,60,945,643,103,5.9,0,19.4
2022-04-20T08:00:00Z,2022-04-20T07:00:00Z,PT60M,27.6,53,874,448,106,5.9,0,19.2
2022-04-20T09:00:00Z,2022-04-20T08:00:00Z,PT60M,27,40,717,222,110,6,0,19.4
2022-04-20T10:00:00Z,2022-04-20T09:00:00Z,PT60M,25.3,10,185,30,116,5.5,0,19.5
2022-04-20T11:00:00Z,2022-04-20T10:00:00Z,PT60M,23.6,0,0,0,124,5,0,20.1
2022-04-20T12:00:00Z,2022-04-20T11:00:00Z,PT60M,22.7,0,0,0,127,5,0,21.1
2022-04-20T13:00:00Z,2022-04-20T12:00:00Z,PT60M,22.1,0,0,0,126,5.1,0,22
2022-04-20T14:00:00Z,2022-04-20T13:00:00Z,PT60M,21.5,0,0,0,122,5.2,0,23
2022-04-20T15:00:00Z,2022-04-20T14:00:00Z,PT60M,20.9,0,0,0,117,5.5,0,24
2022-04-20T16:00:00Z,2022-04-20T15:00:00Z,PT60M,20.3,0,0,0,110,6.1,0,24.9
2022-04-20T17:00:00Z,2022-04-20T16:00:00Z,PT60M,19.7,0,0,0,103,6.6,0,25.4
2022-04-20T18:00:00Z,2022-04-20T17:00:00Z,PT60M,19,0,0,0,103,6.5,0,25.5
2022-04-20T19:00:00Z,2022-04-20T18:00:00Z,PT60M,18.2,0,0,0,104,6.2,0,25.6
2022-04-20T20:00:00Z,2022-04-20T19:00:00Z,PT60M,17.4,0,0,0,105,6.1,0,25.2
2022-04-20T21:00:00Z,2022-04-20T20:00:00Z,PT60M,16.8,0,0,0,107,5.7,0,24.5
2022-04-20T22:00:00Z,2022-04-20T21:00:00Z,PT60M,16.2,0,0,0,107,5.3,0,23.8
2022-04-20T23:00:00Z,2022-04-20T22:00:00Z,PT60M,16.1,15,210,40,102,5.2,0,23
2022-04-21T00:00:00Z,2022-04-20T23:00:00Z,PT60M,17.4,41,750,246,96,6.5,0,22
2022-04-21T01:00:00Z,2022-04-21T00:00:00Z,PT60M,19.7,73,830,463,93,7.8,0,21.1
2022-04-21T02:00:00Z,2022-04-21T01:00:00Z,PT60M,22.1,59,961,663,91,7.8,0,20.8
2022-04-21T03:00:00Z,2022-04-21T02:00:00Z,PT60M,24,71,978,795,91,7.5,0,21
2022-04-21T04:00:00Z,2022-04-21T03:00:00Z,PT60M,25.4,81,977,860,94,6.9,0,21.2
2022-04-21T05:00:00Z,2022-04-21T04:00:00Z,PT60M,26.4,60,1014,865,99,6.2,0,21.3
2022-04-21T06:00:00Z,2022-04-21T05:00:00Z,PT60M,27.1,58,999,789,105,6,0,21.5
2022-04-21T07:00:00Z,2022-04-21T06:00:00Z,PT60M,27.3,54,966,646,108,6.1,0,21.6
2022-04-21T08:00:00Z,2022-04-21T07:00:00Z,PT60M,27.2,47,900,451,110,6.2,0,22
2022-04-21T09:00:00Z,2022-04-21T08:00:00Z,PT60M,26.6,35,749,223,110,6.2,0,22.6
2022-04-21T10:00:00Z,2022-04-21T09:00:00Z,PT60M,24.9,9,195,29,112,5.6,0,23.3
2022-04-21T11:00:00Z,2022-04-21T10:00:00Z,PT60M,23.1,0,0,0,115,5,0,24.5
2022-04-21T12:00:00Z,2022-04-21T11:00:00Z,PT60M,21.9,0,0,0,117,5.1,0,26
2022-04-21T13:00:00Z,2022-04-21T12:00:00Z,PT60M,20.9,0,0,0,116,5.4,0,27.6
2022-04-21T14:00:00Z,2022-04-21T13:00:00Z,PT60M,20.2,0,0,0,115,5.6,0,28.3
2022-04-21T15:00:00Z,2022-04-21T14:00:00Z,PT60M,19.6,0,0,0,114,5.6,0,28.2
2022-04-21T16:00:00Z,2022-04-21T15:00:00Z,PT60M,18.9,0,0,0,110,5.7,0,28.1
2022-04-21T17:00:00Z,2022-04-21T16:00:00Z,PT60M,18.3,0,0,0,107,6.1,0,27.8
2022-04-21T18:00:00Z,2022-04-21T17:00:00Z,PT60M,17.8,0,0,0,107,6.6,0,27.4
2022-04-21T19:00:00Z,2022-04-21T18:00:00Z,PT60M,17.3,0,0,0,108,7,0,26.9
2022-04-21T20:00:00Z,2022-04-21T19:00:00Z,PT60M,16.8,0,0,0,107,7.1,0,26.1
2022-04-21T21:00:00Z,2022-04-21T20:00:00Z,PT60M,16.4,0,0,0,106,6.8,0,24.9
2022-04-21T22:00:00Z,2022-04-21T21:00:00Z,PT60M,16,0,0,0,106,6.5,0,23.8
2022-04-21T23:00:00Z,2022-04-21T22:00:00Z,PT60M,15.9,23,71,32,105,6.3,0,22.5
2022-04-22T00:00:00Z,2022-04-21T23:00:00Z,PT60M,17,78,520,221,100,7.2,0,21.2
2022-04-22T01:00:00Z,2022-04-22T00:00:00Z,PT60M,19.2,98,725,443,95,8.3,0,19.9
2022-04-22T02:00:00Z,2022-04-22T01:00:00Z,PT60M,21.5,57,957,657,93,8.4,0,19.1
2022-04-22T03:00:00Z,2022-04-22T02:00:00Z,PT60M,23.5,61,990,792,91,7.7,0,18.7
2022-04-22T04:00:00Z,2022-04-22T03:00:00Z,PT60M,25.1,63,1003,860,90,6.7,0,18.4
2022-04-22T05:00:00Z,2022-04-22T04:00:00Z,PT60M,26,63,1002,855,89,5.7,0,18
2022-04-22T06:00:00Z,2022-04-22T05:00:00Z,PT60M,26.7,199,688,703,92,5,0,17.4
2022-04-22T07:00:00Z,2022-04-22T06:00:00Z,PT60M,27.2,286,343,498,98,4.6,0,16.9
2022-04-22T08:00:00Z,2022-04-22T07:00:00Z,PT60M,27.1,223,14,230,102,4.2,0,16.5
2022-04-22T09:00:00Z,2022-04-22T08:00:00Z,PT60M,26.6,115,27,121,107,4.1,0,16.3
2022-04-22T10:00:00Z,2022-04-22T09:00:00Z,PT60M,24.9,15,3,15,114,4.1,0,16.1
2022-04-22T11:00:00Z,2022-04-22T10:00:00Z,PT60M,23.2,0,0,0,122,4.1,0,16.8
2022-04-22T12:00:00Z,2022-04-22T11:00:00Z,PT60M,22.4,0,0,0,127,4.1,0,18.2
2022-04-22T13:00:00Z,2022-04-22T12:00:00Z,PT60M,21.7,0,0,0,127,4.3,0,19.6
2022-04-22T14:00:00Z,2022-04-22T13:00:00Z,PT60M,20.9,0,0,0,125,4.5,0,20.2
2022-04-22T15:00:00Z,2022-04-22T14:00:00Z,PT60M,20.1,0,0,0,122,4.6,0,20.2
2022-04-22T16:00:00Z,2022-04-22T15:00:00Z,PT60M,19.5,0,0,0,121,4.7,0,20.1
2022-04-22T17:00:00Z,2022-04-22T16:00:00Z,PT60M,19,0,0,0,119,5,0,19.9
2022-04-22T18:00:00Z,2022-04-22T17:00:00Z,PT60M,18.7,0,0,0,120,5.5,0,19.6
2022-04-22T19:00:00Z,2022-04-22T18:00:00Z,PT60M,18.1,0,0,0,121,6,0,19.3
2022-04-22T20:00:00Z,2022-04-22T19:00:00Z,PT60M,17.1,0,0,0,119,5.9,0,18.9
2022-04-22T21:00:00Z,2022-04-22T20:00:00Z,PT60M,16.2,0,0,0,115,5.5,0,18.2
2022-04-22T22:00:00Z,2022-04-22T21:00:00Z,PT60M,15.7,0,0,0,111,5.2,0,17.6
2022-04-22T23:00:00Z,2022-04-22T22:00:00Z,PT60M,15.8,12,236,39,107,5.2,0,16.6
2022-04-23T00:00:00Z,2022-04-22T23:00:00Z,PT60M,17.3,39,738,238,98,6,0,15.3
2022-04-23T01:00:00Z,2022-04-23T00:00:00Z,PT60M,19.9,52,879,460,89,6.8,0,14.1
2022-04-23T02:00:00Z,2022-04-23T01:00:00Z,PT60M,22.5,59,943,647,79,6.8,0,13.5
2022-04-23T03:00:00Z,2022-04-23T02:00:00Z,PT60M,24.8,63,977,781,69,6.3,0,13.5
2022-04-23T04:00:00Z,2022-04-23T03:00:00Z,PT60M,26.3,65,991,848,65,5.2,0,13.6
2022-04-23T05:00:00Z,2022-04-23T04:00:00Z,PT60M,26.9,64,991,844,70,3.5,0,13.4
2022-04-23T06:00:00Z,2022-04-23T05:00:00Z,PT60M,27.2,62,977,769,91,2.1,0,12.9
2022-04-23T07:00:00Z,2022-04-23T06:00:00Z,PT60M,27.4,57,943,628,117,1.8,0,12.5
2022-04-23T08:00:00Z,2022-04-23T07:00:00Z,PT60M,27.4,50,872,435,133,1.8,0,12.6
2022-04-23T09:00:00Z,2022-04-23T08:00:00Z,PT60M,27.1,37,711,211,140,2,0,13
2022-04-23T10:00:00Z,2022-04-23T09:00:00Z,PT60M,25.4,9,163,25,140,2.5,0,13.4
2022-04-23T11:00:00Z,2022-04-23T10:00:00Z,PT60M,23.7,0,0,0,137,3,0,14.4
2022-04-23T12:00:00Z,2022-04-23T11:00:00Z,PT60M,23,0,0,0,129,3.4,0,15.9
2022-04-23T13:00:00Z,2022-04-23T12:00:00Z,PT60M,22.4,0,0,0,118,3.8,0,17.4
2022-04-23T14:00:00Z,2022-04-23T13:00:00Z,PT60M,21.6,0,0,0,106,4.1,0,18.3
2022-04-23T15:00:00Z,2022-04-23T14:00:00Z,PT60M,20.7,0,0,0,98,4.2,0,19
2022-04-23T16:00:00Z,2022-04-23T15:00:00Z,PT60M,20,0,0,0,94,4.3,0,19.5
2022-04-23T17:00:00Z,2022-04-23T16:00:00Z,PT60M,19.3,0,0,0,91,4.4,0,20
2022-04-23T18:00:00Z,2022-04-23T17:00:00Z,PT60M,18.8,0,0,0,86,4.3,0,20.4
2022-04-23T19:00:00Z,2022-04-23T18:00:00Z,PT60M,18.3,0,0,0,81,4.2,0,20.8
2022-04-23T20:00:00Z,2022-04-23T19:00:00Z,PT60M,17.9,0,0,0,75,4.1,0,20.5
2022-04-23T21:00:00Z,2022-04-23T20:00:00Z,PT60M,17.4,0,0,0,67,3.9,0,19.8
2022-04-23T22:00:00Z,2022-04-23T21:00:00Z,PT60M,16.9,0,0,0,65,3.8,0,19
2022-04-23T23:00:00Z,2022-04-23T22:00:00Z,PT60M,17,12,224,38,71,3.7,0,17.9
2022-04-24T00:00:00Z,2022-04-23T23:00:00Z,PT60M,18.9,43,713,235,66,4.3,0,16.5
2022-04-24T01:00:00Z,2022-04-24T00:00:00Z,PT60M,21.9,52,880,458,50,5.8,0,15.1
2022-04-24T02:00:00Z,2022-04-24T01:00:00Z,PT60M,24.5,60,944,645,41,6.7,0,14.4
